restaurant_id,avg_price
1000079743,28
1223520,10
1223524,28
1223537,24
1223538,34
1223544,26
1223552,10
1223592,45
1223604,61
1223628,85
1223638,10
1223645,30
1223646,28
1223651,25
1223660,71
1223662,33
1223665,18
1223670,70
1223684,33
1223690,63
1223696,26
1223697,45
1223711,32
1223722,10
1223725,27
1000079775,40
1223728,58
1223730,58
1223742,33
1223745,31
1223746,12
1223756,23
1223764,42
1223769,31
1223786,19
1223787,41
1223795,39
1223799,63
1223808,29
1223831,49
1223834,45
1223840,47
1223841,23
1223844,41
1223845,35
1223847,26
1223849,30
1223853,59
1223855,50
1223857,29
1223864,23
1223875,79
1223881,54
1223889,66
1223895,44
1223898,20
1223900,30
1000079782,32
1223906,29
1223917,74
1223919,28
1223924,42
1223927,36
1223930,60
1000079787,59
1000079790,31
1223934,91
1000079791,50
1000079804,33
1000079814,63
1000079829,34
1223959,53
1223961,37
1223962,31
1223964,57
1223966,62
1223977,16
1223978,20
1000079835,40
1223976,34
1223982,65
1223981,41
1223984,19
1223987,44
1223990,36
1223997,20
1223995,90
1223999,27
1224000,22
1224002,26
1000079842,37
1224004,71
1223994,48
1224009,63
1224011,44
1224015,39
1224019,63
1224021,37
1000079850,10
1224026,30
1224027,46
1224028,30
1224035,25
1224038,10
1224042,74
1224045,36
1224047,37
1224048,54
1224050,33
1000079862,32
1224052,48
1000079863,32
1224053,57
1224057,45
1224060,27
1224063,42
1224061,28
1224066,66
1224067,93
1000079868,46
1224068,19
1224069,27
1224070,52
1000079869,53
1224072,32
1224073,21
1224076,28
1000079871,31
1224078,28
1224082,33
1224081,69
1000079874,64
1224083,90
1224084,33
1224087,31
1224089,80
1000079879,38
1224099,32
1224100,45
1224102,49
1224108,46
1224111,21
1224119,66
1224120,49
1224124,29
1224135,49
1000079887,27
1224147,23
1224161,23
1224167,36
1224171,31
1224179,40
1224180,44
1224193,33
1224197,38
1224201,10
1224198,30
1224200,30
1224213,24
1224216,19
1224215,26
1224217,28
1224218,27
1224219,40
1224222,54
1000079905,89
1224226,39
1224224,45
1224228,38
1224230,22
1224231,54
1223843,15
1223851,46
1223852,42
1223854,53
1223865,96
1223869,32
1223876,28
1223888,10
1223910,32
1223912,31
1223913,57
1223936,46
1000079792,56
1223945,31
1000079801,40
1223950,48
1000079827,71
1223958,79
1223960,24
1223968,44
1223970,35
1223974,39
1000079839,29
1223998,49
1224003,92
1224006,34
1224010,23
1224012,37
1224013,37
1224018,31
1224023,34
1224024,35
1000079852,26
1224031,29
1000079854,34
1224034,40
1224046,78
1224058,33
1224075,29
1224077,21
1224080,45
1000079873,95
1224085,39
1224088,38
1224091,45
1224094,45
1224101,26
1224113,26
1224116,30
1224118,63
1224138,59
1224144,34
1224146,10
1000079893,43
1000079899,32
1224194,47
1224204,54
1224221,35
1225894,46
1225905,36
1225911,35
1225914,41
1225916,43
1225919,31
1225925,29
1225927,35
1225928,41
1225933,41
1225934,29
1225937,33
1225938,38
1225939,39
1000080319,38
1225942,38
1225949,40
1000080322,10
1225950,41
1225954,57
1000080326,34
1000080328,28
1225956,42
1225959,34
1225961,34
1000080330,40
1225963,37
1225965,28
1225964,26
1225968,42
1225969,56
1225973,10
1225976,40
1225977,26
1225978,22
1000080332,45
1000080334,39
1225982,63
1225984,21
1225985,50
1225988,36
1225990,34
1225994,25
1225999,44
1226002,76
1226010,60
1226014,56
1226023,27
1226026,82
1226033,80
1226034,68
1226043,63
1226052,72
1226055,28
1226058,43
1226061,28
1226081,31
1226082,30
1226087,25
1226095,44
1226105,35
1226108,63
1226109,35
1226110,39
1226111,38
1000080340,54
1226112,38
1226118,45
1226126,10
1226127,58
1226132,26
1226133,34
1000080344,32
1000080347,41
1000080352,27
1000080353,28
1000080355,30
1000080359,90
1226137,88
1000080361,37
1000080366,44
1226145,28
1226148,49
1226150,25
1000080374,26
1000080375,53
1226151,70
1226155,26
1226156,91
1000080380,27
1226159,62
1226165,27
1000080390,29
1000080391,31
1000080394,91
1226172,34
1226178,49
1226180,27
1226182,53
1226184,59
1000080399,32
1226187,92
1226188,82
1000080400,55
1226189,32
1226190,37
1226195,31
1226196,34
1226198,85
1226202,96
1226200,29
1226203,29
1226207,34
1000080405,25
1226208,98
1226209,30
1226210,33
1226211,36
1226214,32
1226219,28
1226220,41
1226227,39
1226226,36
1226230,35
1226231,27
1226235,46
1226237,28
1226238,32
1226243,45
1226247,43
1226254,51
1226260,26
1000080407,51
1226261,32
1226264,85
1000080409,54
1226274,29
1226275,39
1226279,38
1226281,60
1226282,50
1000080414,21
1226290,38
1226293,27
1226296,35
1225906,70
1225931,46
1225936,35
1225944,49
1225945,27
1225948,20
1000080321,42
1225952,10
1225953,55
1225955,30
1225967,27
1225975,24
1000080333,13
1000080335,26
1225986,68
1225991,26
1225993,79
1226006,81
1226008,38
1226011,45
1226018,55
1226027,26
1226050,27
1226053,37
1226099,69
1226119,43
1000080342,23
1000080345,26
1000080360,32
1226139,29
1000080372,10
1000080373,39
1226154,45
1000080378,29
1226162,46
1000080384,39
1000080385,49
1226166,38
1226169,19
1000080389,32
1000080393,32
1226170,25
1226183,52
1226186,16
1226194,38
1000080402,10
1226201,33
1226217,27
1226233,39
1226240,38
1226244,24
1226251,59
1226263,26
1226267,10
1226268,46
1000080410,75
1226270,72
1000080412,77
1000080413,30
1226284,41
1226291,41
1226733,45
1226738,30
1226739,12
1000080511,43
1226743,83
1000080512,28
1226746,35
1226749,25
1226754,21
1000080520,25
1000080521,80
1226764,47
1226773,49
1226774,35
1226780,49
1226782,59
1226783,35
1226801,27
1226804,62
1226807,60
1226814,23
1226817,39
1000080542,31
1000080543,35
1226821,40
1000080545,47
1226827,32
1000080548,23
1226832,25
1226835,42
1226837,32
1226841,37
1226842,22
1226844,31
1226847,17
1226849,26
1000080552,25
1226853,29
1226855,31
1226857,65
1226859,54
1226862,34
1226871,43
1000080557,44
1226877,33
1226883,27
1226894,41
1226895,29
1000080563,58
1000080564,30
1226912,31
1226913,29
1226914,53
1226916,35
1226922,28
1226924,45
1226929,48
1226925,23
1226932,48
1226933,33
1226934,55
1226936,28
1226940,48
1226942,39
1226944,28
1226946,24
1226945,43
1000080568,42
1226950,36
1226953,34
1226959,29
1226958,28
1226961,29
1226962,73
1226965,32
1226964,26
1226972,33
1226971,31
1226974,23
1000080585,36
1226982,58
1226981,13
1000080586,30
1000080587,33
1226986,64
1226990,74
1226989,77
1226991,46
1226992,37
1000080593,59
1227005,24
1227007,37
1227009,85
1227010,34
1000080595,25
1227015,30
1227019,33
1227020,26
1227022,50
1227029,48
1000080602,55
1227030,40
1227031,25
1227032,18
1227033,39
1227037,31
1227044,59
1227046,63
1227048,29
1227053,37
1227056,65
1227057,48
1227061,73
1000080608,51
1000080610,38
1000080612,70
1000080614,17
1227069,20
1227075,24
1227076,50
1227080,13
1227081,56
1227087,28
1227089,42
1227092,51
1227100,29
1227096,30
1227104,41
1227103,70
1227110,41
1227116,32
1226729,31
1226735,10
1226745,34
1226755,24
1000080516,31
1000080518,46
1226765,23
1226778,20
1226784,27
1226787,25
1226789,40
1000080539,30
1000080541,25
1000080546,31
1226833,33
1226846,34
1226850,39
1000080555,25
1226880,32
1226881,28
1000080559,20
1000080560,30
1226891,88
1226896,39
1226900,53
1226917,24
1226919,39
1226926,42
1226941,14
1000080569,66
1000080571,31
1226954,26
1000080584,49
1226984,50
1226988,88
1000080588,28
1000080594,22
1227013,53
1227014,31
1000080600,68
1227026,39
1227034,21
1227039,62
1227042,40
1227047,32
1227049,36
1227058,30
1000080605,35
1227066,36
1227079,49
1227082,33
1227083,25
1227095,42
1227101,19
1227107,33
1227108,28
1227112,32
1227118,36
1227109,10
1227120,49
1227122,26
1227124,10
1227129,41
1227127,79
1227135,27
1227137,58
1227140,44
1227142,79
1227151,43
1227155,30
1227158,45
1227161,47
1000080623,29
1227168,20
1227169,47
1227173,43
1227179,21
1227184,70
1227191,28
1227190,40
1227192,38
1227194,40
1227195,26
1227198,50
1000080626,48
1227200,46
1227204,15
1227205,50
1227206,31
1227207,37
1000080633,28
1000080636,47
1000080637,31
1000080638,31
1227217,47
1000080642,35
1227219,32
1227222,46
1227228,30
1000080649,35
1227232,31
1227231,31
1227239,28
1000080653,33
1227242,33
1227241,50
1227245,55
1227077,68
1227249,43
1227253,38
1227257,27
1227262,27
1227263,28
1227265,30
1227266,38
1227269,30
1227271,47
1227274,30
1227281,87
1227284,27
1227286,50
1227287,55
1227289,41
1227290,54
1227295,41
1227297,39
1227298,47
1227300,55
1227301,24
1000080658,21
1227314,36
1000080662,27
1000080663,56
1227316,35
1227323,50
1227324,31
1000080667,31
1000080669,38
1227328,56
1000080670,20
1227335,29
1000080675,59
1227342,10
1227348,16
1000080676,28
1227350,35
1000080679,53
1227360,33
1000080681,98
1227366,35
1227367,29
1227385,29
1227387,60
1000080686,43
1227390,13
1226966,10
1227393,10
1227395,34
1227398,29
1227401,18
1227413,22
1227416,34
1227422,28
1000080687,41
1227436,59
1227437,42
1227449,25
1000080689,23
1227453,10
1000080691,29
1227303,44
1227452,41
1000080693,37
1227456,89
1227457,17
1000080700,37
1000080701,50
1227493,92
1000080702,50
1227507,27
1000080705,52
1227512,35
1000080707,31
1227519,28
1227525,35
1227529,45
1227121,17
1227139,42
1227165,52
1227197,38
1000080625,38
1000080627,34
1227209,56
1227214,64
1000080643,57
1000080644,36
1227224,36
1227235,30
1227248,30
1227250,38
1000080654,35
1227260,70
1227267,28
1227282,31
1227285,27
1227293,40
1227299,41
1227307,86
1227308,25
1227309,32
1227310,36
1227312,26
1227315,35
1227321,72
1000080665,10
1227329,27
1000080672,93
1227345,66
1227356,13
1227380,73
1227381,28
1227384,43
1227396,49
1227471,10
1227481,48
1227485,42
1227497,11
1227504,70
1227517,58
1227523,19
1227537,54
1227538,32
1227543,10
1227547,35
1227548,90
1227550,46
1000080717,66
1000080718,10
1227563,98
1227567,43
1227569,43
1227573,43
1227578,30
1227577,43
1227585,36
1227586,24
1227589,34
1227591,38
1227597,36
1227599,38
1227598,23
1227607,27
1227609,10
1227610,55
1227618,80
1227621,56
1227622,35
1227627,43
1227624,31
1227630,33
1227633,26
1227634,26
1000080721,20
1227643,31
1227644,56
1227647,44
1227656,32
1227651,45
1000080725,59
1000080726,25
1227660,42
1000080727,81
1227663,63
1000080731,24
1227671,32
1227685,28
1000080736,73
1227689,68
1227694,32
1227699,45
1227710,31
1227711,20
1227713,31
1227728,53
1227731,10
1227798,60
1227799,42
1000080738,82
1227815,34
1227820,43
1227826,34
1227827,34
1227833,10
1227834,58
1227836,44
1227838,27
1227839,10
1227840,50
1227841,89
1227843,35
1227846,42
1227847,50
1227850,45
1227855,37
1227867,38
1227870,30
1227880,47
1227884,55
1227885,50
1227886,31
1227887,22
1227890,33
1000080744,35
1227891,41
1227892,25
1227896,42
1227895,53
1227897,36
1000080749,19
1227898,34
1227901,41
1227902,35
1227905,36
1227906,41
1227909,35
1227911,29
1227912,37
1227914,10
1227916,35
1227917,29
1000080757,24
1000080761,82
1227924,35
1000080768,48
1000080770,40
1000080773,27
1000080782,21
1000080784,54
1227944,23
1227945,43
1227948,40
1227950,29
1227951,41
1227952,89
1227953,23
1227954,70
1227957,48
1227956,67
1000080788,22
1227961,53
1227963,52
1227965,50
1227966,42
1227967,53
1227542,15
1000080712,33
1000080715,21
1227581,29
1227590,15
1227593,28
1227595,39
1227604,89
1227629,79
1227650,40
1227669,21
1227722,30
1227732,38
1227734,50
1227743,96
1227775,35
1227796,26
1227797,21
1227800,54
1000080737,32
1227817,59
1226970,53
1227828,44
1227831,26
1227835,36
1227842,44
1227845,20
1227849,24
1227852,41
1227871,69
1227873,19
1227874,66
1227877,46
1227882,59
1227888,45
1000080745,90
1000080748,49
1227913,31
1000080764,40
1000080766,31
1227926,67
1000080774,40
1000080775,27
1227934,28
1227937,10
1000080783,45
1227943,57
1227958,82
1227959,31
1000080789,26
1227962,31
1227986,60
1227997,41
1228001,31
1228002,31
1228007,28
1228012,27
1228016,85
1228018,49
1228020,32
1228032,43
1228033,44
1228036,16
1228038,35
1228037,31
1228040,24
1228042,30
1228043,52
1228044,46
1000080801,40
1228049,10
1228047,34
1228052,80
1228053,23
1228056,30
1228058,35
1228061,11
1228063,23
1228068,34
1228082,29
1228083,95
1000080805,28
1228091,27
1000080807,30
1228105,29
1228106,32
1228107,27
1228108,41
1228109,55
1228110,10
1228114,28
1228115,39
1000080809,57
1228118,79
1228119,33
1228121,27
1228122,54
1228129,40
1228131,60
1228136,29
1228137,40
1228139,42
1228141,27
1228142,50
1228143,61
1228145,38
1228148,31
1228150,26
1000080822,45
1000080823,42
1228157,61
1228165,36
1228167,32
1000080824,43
1228171,52
1228175,45
1228177,40
1000080826,10
1228180,61
1228183,36
1228189,52
1228194,99
1228197,33
1228205,23
1228204,45
1228210,23
1228211,35
1228214,35
1228219,29
1228223,28
1228231,25
1228245,70
1228263,61
1228266,79
1228269,40
1228286,24
1000080834,24
1000080835,26
1228292,37
1228294,48
1228297,57
1000080840,41
1228301,55
1000080841,32
1228303,82
1000080843,59
1228321,23
1228320,20
1228326,31
1228328,37
1000080844,42
1228329,34
1228331,39
1228333,33
1000080847,53
1228334,32
1000080852,17
1228336,34
1228343,45
1228348,27
1228349,51
1228352,41
1228356,61
1228362,83
1228367,30
1000080855,19
1228372,52
1228375,35
1228377,10
1000080856,45
1228378,48
1228379,91
1228385,42
1228388,38
1228395,26
1228398,44
1228400,46
1228401,58
1227999,47
1228003,21
1228010,48
1228021,28
1000080792,25
1000080794,37
1228034,44
1228039,17
1228069,48
1228073,64
1000080804,85
1228079,30
1228081,35
1228103,38
1228113,41
1000080815,45
1228135,39
1228151,26
1228160,34
1228174,39
1228185,24
1228200,10
1228213,10
1228216,21
1228243,27
1228276,27
1228277,33
1228287,40
1228290,47
1228293,35
1228314,28
1228316,41
1228315,41
1228318,60
1228323,49
1000080845,56
1000080846,49
1228340,36
1228346,77
1228347,28
1228353,10
1228355,38
1228361,48
1228365,46
1228370,57
1228392,34
1228394,27
1228397,54
1228402,52
1228790,44
1228795,35
1228797,41
1228799,20
1228805,37
1228809,52
1228811,57
1000081007,27
1228813,32
1228817,51
1228816,31
1000081010,44
1228823,34
1228826,28
1000081011,32
1228828,53
1228834,26
1228838,29
1000081015,38
1228843,43
1000081019,94
1000081020,27
1228846,39
1000081022,65
1228852,79
1228857,11
1228860,35
1000081023,63
1228863,46
1228864,24
1228869,31
1000081028,58
1228872,28
1000081029,78
1000081030,42
1228879,55
1228888,39
1228892,31
1000081035,44
1228895,21
1000081037,32
1228906,36
1228907,62
1228913,68
1228916,63
1228917,37
1000081039,26
1228918,62
1228923,34
1228924,91
1228929,29
1000081042,38
1228931,27
1000081043,36
1228939,25
1228942,64
1228943,29
1228945,11
1228950,28
1228951,57
1228952,43
1228954,30
1228957,72
1228956,41
1000081049,29
1228964,29
1228968,55
1228972,43
1000081055,44
1228973,39
1228974,35
1000081057,29
1228980,26
1228983,28
1000081061,47
1000081063,25
1228986,27
1228987,48
1228988,26
1228992,47
1228996,35
1228998,55
1229004,68
1229011,49
1229016,50
1229020,37
1000081068,48
1229025,85
1229026,23
1229030,32
1229032,38
1229035,78
1000081071,36
1229056,40
1229059,45
1229062,26
1000081081,33
1000081082,41
1000081085,10
1229069,29
1000081086,33
1229075,89
1229077,27
1229078,55
1229080,26
1229085,26
1229087,30
1229095,40
1000081094,53
1229102,40
1229103,27
1229107,22
1000081095,42
1229110,29
1000081096,95
1229114,35
1229120,27
1229121,40
1000081100,20
1229122,25
1229124,39
1229126,21
1229123,10
1229125,19
1229130,30
1229134,40
1229136,15
1000081107,38
1229141,25
1229143,35
1229147,18
1229154,28
1229157,24
1229158,79
1229159,35
1229160,35
1229164,55
1229165,26
1229169,30
1229171,48
1000081109,10
1229180,30
1229183,52
1228793,26
1000081003,25
1228806,60
1228808,15
1228804,10
1228812,29
1228815,72
1228827,10
1228830,70
1228833,17
1228836,48
1228842,10
1228844,28
1228848,48
1228850,36
1228853,66
1228862,34
1228868,89
1228874,54
1228873,32
1000081032,60
1228889,38
1228894,38
1228902,37
1228908,43
1000081038,79
1228912,65
1228914,61
1228925,76
1228927,34
1228936,42
1228940,46
1228948,32
1228947,42
1228955,41
1228965,29
1228971,19
1000081056,20
1228979,14
1228981,26
1228989,34
1228999,81
1229010,22
1229014,27
1229018,53
1229028,24
1229036,75
1229039,60
1229046,40
1229047,23
1229048,35
1229050,27
1000081074,22
1000081079,13
1000081080,30
1229067,28
1229082,11
1229088,36
1229099,34
1229106,88
1229115,30
1229128,36
1000081105,36
1229129,10
1000081106,50
1229132,27
1229137,48
1229148,26
1229166,64
1229174,42
1229186,43
1229194,34
1229198,39
1229199,39
1229200,35
1229201,11
1229202,46
1000081111,40
1229204,24
1229206,32
1229213,21
1229215,10
1229221,39
1229229,44
1229232,39
1000081118,32
1229236,42
1229237,53
1229239,37
1229240,41
1229246,60
1229253,20
1229256,14
1229252,32
1229259,50
1229260,45
1229261,50
1229267,19
1229269,25
1000081125,32
1229270,15
1229273,37
1229274,36
1229272,39
1229276,53
1229283,37
1229286,26
1229287,45
1229288,44
1229291,26
1229294,63
1229302,36
1000081127,50
1229308,29
1000081128,10
1229313,67
1229314,51
1229316,34
1229319,55
1229328,40
1229329,65
1229327,51
1229331,33
1229333,23
1229334,45
1229336,29
1229335,19
1229337,67
1229339,33
1229338,43
1229340,51
1229343,45
1229344,10
1229349,45
1229361,15
1229392,28
1229404,34
1229415,27
1229456,34
1229458,38
1229486,40
1229555,50
1229557,84
1229559,20
1229563,47
1229568,35
1229583,27
1229584,37
1000081131,10
1229592,33
1000081135,70
1000081136,44
1229593,54
1000081141,54
1000081142,30
1000081143,49
1000081144,29
1000081146,10
1000081149,38
1229597,41
1000081152,52
1000081153,37
1000081156,32
1000081159,32
1229605,41
1229607,99
1229608,41
1229609,34
1000081160,10
1229615,97
1229619,36
1000081162,10
1229626,47
1229628,34
1229627,20
1229633,41
1000081163,29
1000081164,29
1229638,23
1229211,60
1229216,52
1229220,25
1229222,91
1000081117,10
1229243,49
1229247,45
1229255,52
1229254,31
1229257,20
1229258,74
1229265,38
1229275,59
1229279,59
1229281,30
1229295,68
1229300,10
1229310,29
1229341,38
1229347,70
1229350,29
1229362,51
1229367,51
1229370,28
1229374,35
1229464,53
1229468,41
1229479,13
1229548,61
1229561,33
1229587,49
1000081130,29
1000081133,10
1000081137,10
1229595,64
1229599,28
1229601,10
1229602,10
1229604,15
1229625,28
1229630,19
1229636,53
1229640,48
1229641,54
1229644,36
1229645,43
1229649,70
1229655,38
1229657,53
1229660,65
1229661,91
1229668,49
1229679,26
1000081171,10
1000081173,19
1000081174,10
1229706,40
1229703,53
1229712,45
1229740,33
1229750,63
1229757,61
1229759,49
1229761,72
1229764,57
1229773,53
1229780,53
1229785,31
1000081196,19
1229788,62
1229792,38
1000081203,10
1229809,56
1000081204,35
1229831,85
1000081207,10
1000081209,18
1229845,13
1229846,68
1000081211,35
1000081214,10
1229891,40
1229897,78
1229899,37
1229903,78
1229912,24
1000081220,10
1229935,94
1229651,98
1229659,33
1229665,44
1000081167,10
1229677,10
1229681,10
1229686,10
1229687,22
1229691,33
1229692,35
1229699,28
1229697,15
1229700,21
1229701,31
1229708,38
1229710,34
1000081181,10
1229714,10
1229716,15
1229718,45
1000081183,69
1229727,20
1229728,42
1229729,32
1229734,27
1229742,30
1229743,49
1000081192,30
1229753,81
1229754,30
1229762,27
1229763,54
1229765,54
1229768,54
1229770,54
1229767,34
1229774,28
1229776,15
1229779,94
1229789,10
1229790,20
1229791,25
1229805,11
1229813,71
1229816,10
1229820,11
1229822,33
1229830,40
1229833,10
1000081208,30
1229835,29
1229852,15
1229856,10
1229857,55
1229861,80
1229865,10
1229867,59
1229869,51
1229873,10
1229875,12
1229880,47
1229882,80
1229886,58
1229885,41
1229890,10
1229893,40
1229894,67
1229896,74
1229900,71
1229898,35
1229901,48
1229904,48
1000081219,27
1229907,22
1229908,98
1229910,35
1229914,10
1229915,27
1229916,67
1229917,85
1229921,35
1229922,60
1229924,35
1229926,43
1000081223,26
1229929,80
1229933,20
1229936,15
1229938,15
1229944,31
1229945,44
1229960,23
1229962,23
1229965,25
1229970,11
1229972,54
1000081231,10
1229978,42
1229987,10
93311,51
94387,11
139370,60
159587,50
122105,42
169956,91
163143,55
167700,51
160457,11
129502,38
42490,43
100774,15
183428,48
17897,50
49982,25
139338,42
28185,52
196035,42
68265,53
98697,97
5384,56
92296,12
183082,31
88048,80
102846,48
28584,36
9357,24
1044,53
165162,65
17854,51
173908,40
87215,66
223833,59
83656,72
108596,15
185028,61
73168,37
207895,71
204668,10
211960,78
165539,27
208645,75
159968,43
218640,61
49031,38
128016,77
83025,50
17456,52
7033,58
201211,15
194097,41
171382,29
185520,45
197711,74
199652,10
93800,35
223547,23
203250,66
227825,36
148786,25
14529,81
4088,46
4098,47
4100,47
4118,47
4126,47
23270,46
42710,46
90611,47
106028,48
152603,46
152607,47
230066,45
240476,47
246294,48
3458,49
248928,45
119590,96
92636,40
239914,73
4139,58
157062,56
260979,59
4302,13
162627,79
69881,33
16789,61
263355,39
4478,63
97384,52
251505,49
245006,33
2749,23
4116,58
251066,30
256989,40
76912,60
107498,46
5449,89
240852,49
95774,72
35365,97
252828,80
260381,15
128382,53
1676,40
265327,25
239829,10
157184,57
259893,80
253663,24
244600,73
265980,12
7944,22
94846,54
233099,41
265988,28
3419,90
205274,73
262661,31
269490,54
114196,45
261833,44
174408,32
234266,44
213747,67
271565,22
198465,76
205440,51
198605,68
202949,45
166498,76
132296,70
95735,88
133342,67
95738,48
155099,48
191295,74
245808,71
36949,98
267851,73
4057,96
196972,68
2804,62
162333,50
273430,49
2746,28
262574,69
218228,41
239813,50
1232,53
262295,56
229758,43
164598,36
157987,21
15052,49
37576,40
231269,11
94579,11
111320,57
154729,61
7069,10
34055,95
4630,40
239927,20
277439,71
530,10
189485,43
635878,27
168893,59
96963,82
636752,15
79275,10
217575,22
126712,92
106033,60
90463,29
212584,55
236009,77
131912,77
195398,50
5043,51
207542,51
5049,50
5039,50
49172,48
8685,52
14136,57
48768,47
4111,46
4104,43
165244,47
176777,47
181464,50
187235,49
639497,46
40372,92
244522,24
641047,29
208150,50
286335,46
628007,46
268339,50
311705,47
637150,46
3156,26
219693,47
235771,49
292641,47
641414,51
637586,35
2525,62
641078,48
641943,36
629938,71
246912,95
255739,10
631595,69
247999,18
233273,33
289939,10
92132,97
169178,10
243254,39
141314,47
40236,47
248052,27
637438,38
230142,10
178139,20
633914,42
632097,37
300867,30
87006,35
286077,28
639334,51
41861,47
44597,58
639744,47
38339,47
640777,10
632493,15
668781,69
274245,41
219731,32
25208,52
652240,71
45081,84
96346,47
35141,58
4106,56
32632,55
200087,56
46929,56
669758,44
4287,57
250935,61
248731,62
143149,22
668117,43
85379,22
110568,41
267985,35
68977,23
34818,87
172207,19
135033,36
24307,55
107600,42
670192,42
633665,10
173871,36
209918,58
50709,43
668495,21
227514,56
670875,22
670424,58
89639,18
31791,55
661010,37
33940,58
668653,90
73449,34
214311,83
194329,50
162665,24
4103,56
235507,56
36575,56
669691,81
234251,44
646085,82
125075,26
226942,85
50909,41
309825,30
646521,25
284060,12
131446,29
670397,23
664854,33
8698,39
671046,64
670830,26
631979,27
661306,58
66900,32
670141,21
9354,31
2235,56
56033,63
654849,48
11497,51
177013,32
244597,38
206281,40
676797,86
240865,44
72444,79
676522,21
282344,37
245207,14
9645,63
677125,16
86144,25
3814,33
675219,59
677279,33
4274,64
108070,70
17431,35
223939,38
36451,38
37527,38
647741,38
200085,38
173391,63
4449,28
34898,33
656442,45
676116,26
286384,10
675856,27
177671,63
282443,30
284221,30
284605,30
653816,29
262523,20
277374,30
67391,80
3249,55
665745,74
660466,38
669899,65
209046,32
677342,51
246220,34
246191,34
675091,38
677302,28
677292,38
662596,30
677297,56
690483,36
72696,47
316252,49
691632,36
123420,25
682061,33
2600,87
684771,88
314494,70
692594,65
106263,20
12872,58
691874,36
248104,90
693694,48
648317,62
4277,45
4041,43
677325,70
84991,80
55577,29
692682,60
692486,46
685189,47
199099,25
685405,11
687394,54
648344,21
273940,19
690544,20
26494,28
692489,39
21225,62
693831,61
693538,34
689338,79
688307,51
693701,41
207545,50
693556,51
694079,60
42656,44
230558,35
678962,31
692240,68
2282,34
681213,47
690271,11
693885,27
674670,34
694484,28
685086,45
685240,70
694046,53
693335,24
693347,23
20348,70
69548,50
4233,46
285848,88
165240,45
71875,52
251645,50
248036,47
655927,55
645544,31
218086,43
12915,79
694237,42
697960,30
682939,38
694872,68
695323,47
4821,86
41110,85
260169,45
116154,10
5287,42
697933,25
693754,23
697584,10
691375,43
244505,39
107783,20
697601,31
698440,12
192992,34
663002,15
698690,52
698783,16
176370,56
696765,47
693710,38
1171,74
120712,42
259397,30
709781,57
695544,37
708014,38
710075,76
692670,70
706603,16
300262,59
710709,22
710772,61
692656,28
710887,59
706932,35
709707,71
710360,35
708772,32
710047,26
662768,41
709370,28
45728,37
708339,33
153094,53
710266,35
707461,54
708982,51
30155,50
102874,10
708370,22
708355,22
711128,24
708790,21
710743,90
40277,55
708924,28
681488,32
22944,53
708919,21
711001,38
709180,41
709451,47
698622,10
698623,10
701026,23
271682,39
704559,41
703792,74
684277,71
711188,65
709198,42
635578,25
711991,30
698823,51
706131,62
716557,76
277102,15
650405,42
239574,49
717471,80
715330,35
714869,61
715331,54
713492,39
715473,69
11569,28
714646,65
520,53
251759,41
717608,21
718154,48
1806,49
70256,23
718039,57
1274,58
698917,70
3804,10
676144,50
713752,22
205218,32
698102,63
713806,26
707476,10
247437,21
646652,10
717485,43
717618,42
717710,49
715591,10
645382,48
37691,25
710466,32
719117,40
705899,38
277601,48
666019,31
715103,40
71454,63
707519,54
718697,67
707828,40
29753,38
716963,63
718823,59
718918,54
172717,76
204535,45
718945,25
718995,69
719016,34
9781,55
20512,25
168124,60
4164,37
692688,81
681321,35
16620,34
716693,30
716695,37
146810,50
721802,71
720601,48
719143,22
206077,34
719012,21
719126,26
170814,68
719022,43
707218,43
720567,16
716463,29
704120,43
718908,37
718909,39
715694,34
206956,38
46485,39
723315,56
723320,18
723325,24
684694,34
630072,28
695492,61
723937,28
723721,47
153570,55
723177,31
723823,14
723314,35
261895,60
714247,34
723319,26
251984,65
316098,36
648159,43
723857,35
698980,63
86991,27
723626,25
724484,59
726570,52
725915,73
719025,27
88267,35
670168,50
702352,88
4844,56
313538,57
719970,34
725836,52
726588,47
650466,48
701719,52
708463,52
713976,53
726057,51
677917,74
211914,47
727101,45
670170,58
726491,19
726017,10
728012,45
630239,13
719565,35
726124,51
297026,72
728093,44
146641,97
200912,10
250289,99
275365,99
280407,99
632865,10
658947,98
672993,98
673012,98
692237,98
709984,98
712141,98
713624,10
713626,98
717497,98
723466,98
727610,26
710368,26
702639,40
727271,68
702217,52
142333,42
729008,96
729510,71
730005,10
715664,42
4641,88
727674,75
246639,24
728663,50
299498,34
698717,39
727020,40
727633,50
671589,37
711496,69
93263,52
729723,34
725029,10
729982,60
703881,55
726774,25
727870,23
675729,11
658611,75
733764,76
730177,70
733247,26
727643,26
729756,25
729803,44
729480,98
685487,10
719612,61
233081,62
734407,61
734404,63
20484,37
254310,37
280748,39
681529,38
684176,41
708242,38
716276,38
719723,37
734479,37
734480,37
734488,38
732348,57
733361,98
731133,40
730809,50
730817,97
720957,29
676166,23
690927,18
723830,42
730018,39
361,62
729425,78
728399,83
73059,15
733704,10
734378,28
733441,39
702630,37
734330,22
27471,38
254835,38
734548,41
734383,55
734037,15
731550,38
734069,69
802,90
730807,93
731157,23
731158,20
734837,26
734438,45
731043,43
123416,49
730262,29
719563,37
213056,64
743052,40
742404,35
